[2025-12-12 02:50:06] [info] [main.go:413] CLIProxyAPI Version: 6.6.5, Commit: fc054db, BuiltAt: 2025-12-12T00:54:34Z
[2025-12-12 02:50:06] [info] [server.go:466] management routes registered after secret key configuration
[2025-12-12 02:50:06] [info] [watcher.go:1000] full client load complete - 5 clients (5 auth files + 0 Gemini API keys + 0 Vertex API keys + 0 Claude API keys + 0 Codex keys + 0 OpenAI-compat)
[2025-12-12 02:50:06] [info] [service.go:543] file watcher started for config and auth directory changes
[2025-12-12 02:50:06] [info] [service.go:549] core auth auto-refresh started (interval=15m0s)
[2025-12-12 02:50:20] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:20 | 200 |          49ms |             ::1 | GET     "/v0/management/oauth-excluded-models"
[2025-12-12 02:50:32] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:32 | 200 |            0s |       127.0.0.1 | GET     "/"
[2025-12-12 02:50:32] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:32 | 200 |            0s |       127.0.0.1 | GET     "/v1/models"
[2025-12-12 02:50:42] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:42 | 200 |        2.115s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:50:43] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:50:43 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:50:43] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:50:43 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:50:43] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:50:43 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:50:43] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:50:43 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:50:44] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:44 | 200 |         773ms |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:50:44] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:44 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:50:45] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:45 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:50:45] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:45 | 200 |        1.568s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:50:45] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:50:45 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:50:45] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:50:45 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:50:47] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:47 | 200 |         1.16s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:50:47] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:47 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:50:48] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:48 | 200 |        6.774s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:50:49] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:49 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:50:50] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:50 | 200 |        7.951s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:50:50] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:50 | 200 |            0s |             ::1 | GET     "/"
[2025-12-12 02:50:50] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:50 | 200 |            0s |             ::1 | GET     "/"
[2025-12-12 02:50:50] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:50 | 200 |          50ms |             ::1 | GET     "/v0/management/debug"
[2025-12-12 02:50:51] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:51 | 200 |          49ms |             ::1 | GET     "/v0/management/config"
[2025-12-12 02:50:51] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:51 | 200 |          49ms |             ::1 | GET     "/v0/management/usage"
[2025-12-12 02:50:51] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:51 | 200 |            0s |             ::1 | GET     "/v1/models"
[2025-12-12 02:50:51] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:51 | 200 |          53ms |             ::1 | GET     "/v0/management/auth-files"
[2025-12-12 02:50:51] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:51 | 200 |          53ms |             ::1 | GET     "/v0/management/config.yaml"
[2025-12-12 02:50:51] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:51 | 200 |          49ms |             ::1 | GET     "/v0/management/config"
[2025-12-12 02:50:51] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:51 | 200 |          49ms |             ::1 | GET     "/v0/management/oauth-excluded-models"
[2025-12-12 02:50:51] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:51 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:50:52] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:52 | 200 |        2.247s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:50:55] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:55 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:50:55] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:55 | 200 |        13.83s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:50:55] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:55 | 200 |        3.023s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:50:55] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:50:55 | 200 |       10.921s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:00] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:51:00 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:51:00] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:51:00 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:51:00] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:51:00 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:51:00] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:51:00 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:51:02] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:02 | 200 |         1.16s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:02] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:02 | 200 |        1.254s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:02] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:51:02 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:51:02] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:02 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:02] [error] [gin_logger.go:60] [GIN] 2025/12/12 - 02:51:02 | 501 |            0s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages/count_tokens?beta=true"
[2025-12-12 02:51:03] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:03 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:05] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:05 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:06] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:06 | 200 |        3.412s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:06] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:06 | 200 |        8.706s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:07] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:07 | 200 |        6.799s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:08] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:08 | 200 |       10.614s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:09] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:09 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:10] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:10 | 200 |        1.661s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:11] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:11 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:13] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:13 | 200 |        3.155s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:16] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:16 | 200 |        8.675s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:17] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:17 | 200 |        1.132s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:17] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:17 | 200 |         1.16s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:17] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:17 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:18] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:18 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:18] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:18 | 200 |        2.018s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:18] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:18 | 200 |        2.137s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:18] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:18 | 200 |        2.219s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:19] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:19 | 200 |        2.993s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:20] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:20 | 200 |         955ms |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:20] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:20 | 200 |        1.468s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:21] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:21 | 200 |       23.465s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:21] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:21 | 200 |        2.506s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:22] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:22 | 200 |        3.102s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:23] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:23 | 200 |          50ms |             ::1 | GET     "/v0/management/config"
[2025-12-12 02:51:23] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:23 | 200 |          50ms |             ::1 | GET     "/v0/management/usage"
[2025-12-12 02:51:23] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:23 | 200 |            0s |             ::1 | GET     "/v1/models"
[2025-12-12 02:51:23] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:23 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:23] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:23 | 200 |          50ms |             ::1 | GET     "/v0/management/config.yaml"
[2025-12-12 02:51:23] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:23 | 200 |          50ms |             ::1 | GET     "/v0/management/auth-files"
[2025-12-12 02:51:23] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:23 | 200 |          49ms |             ::1 | GET     "/v0/management/config"
[2025-12-12 02:51:23] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:23 | 200 |          49ms |             ::1 | GET     "/v0/management/oauth-excluded-models"
[2025-12-12 02:51:29] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:29 | 200 |        6.533s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:30] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:30 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:30] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:30 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:31] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:31 | 200 |        1.337s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:34] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:34 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:35] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:35 | 200 |        5.291s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:36] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:36 | 200 |        1.482s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:38] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:38 | 200 |        2.867s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:40] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:40 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:40] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:40 | 200 |        5.468s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:43] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:43 | 200 |        7.802s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:45] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:45 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:47] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:47 | 200 |        4.344s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:48] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:48 | 200 |           1ms |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:48] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:48 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:52] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:52 | 200 |        4.022s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:52] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:52 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:51:54] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:54 | 200 |        5.541s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:57] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:57 | 200 |        3.579s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:58] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:58 | 200 |        4.434s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:51:59] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:51:59 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:52:01] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:01 | 200 |        6.851s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:52:03] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:03 | 200 |        2.477s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:52:04] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:04 | 200 |        2.796s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:52:06] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:06 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:52:08] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:08 | 200 |        3.953s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:52:09] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:09 | 200 |         741ms |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:52:11] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:11 | 200 |        1.983s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:52:12] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:12 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:52:12] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:12 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:52:13] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:13 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:52:13] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:13 | 200 |        3.488s |       127.0.0.1 | POST    "/api/provider/agy/v1/messages?beta=true"
[2025-12-12 02:52:18] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:18 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:52:34] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:34 | 200 |          49ms |             ::1 | GET     "/v0/management/config"
[2025-12-12 02:52:34] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:34 | 200 |          49ms |             ::1 | GET     "/v0/management/usage"
[2025-12-12 02:52:34] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:34 | 200 |            0s |             ::1 | GET     "/v1/models"
[2025-12-12 02:52:34] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:34 | 200 |          49ms |             ::1 | GET     "/v0/management/config.yaml"
[2025-12-12 02:52:34] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:34 | 200 |          49ms |             ::1 | GET     "/v0/management/auth-files"
[2025-12-12 02:52:34] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:34 | 200 |          49ms |             ::1 | GET     "/v0/management/config"
[2025-12-12 02:52:34] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:34 | 200 |          49ms |             ::1 | GET     "/v0/management/oauth-excluded-models"
[2025-12-12 02:52:42] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:42 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:52:43] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:43 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:52:43] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:52:43 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:53:13] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:53:13 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:53:13] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:53:13 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:53:13] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:53:13 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:53:18] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:53:18 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:53:43] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:53:43 | 200 |           1ms |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:53:43] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:53:43 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:53:43] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:53:43 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:54:13] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:54:13 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:54:13] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:54:13 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:54:13] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:54:13 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:54:43] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:54:43 | 200 |           1ms |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:54:43] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:54:43 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:54:44] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:54:44 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:55:14] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:55:14 | 200 |           1ms |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:55:14] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:55:14 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:55:14] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:55:14 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:55:44] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:55:44 | 200 |           1ms |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
[2025-12-12 02:55:44] [info] [gin_logger.go:64] [GIN] 2025/12/12 - 02:55:44 | 200 |            0s |       127.0.0.1 | POST    "/api/provider/agy/api/event_logging/batch"
